X,Y,Z
-477.56775711973387,581.1718321443798,1071.5979010823212
-495.33601160318676,609.7667956510611,1104.1198606830449
-524.0044619808218,629.757989062826,625.0642618409282
-533.291367195719,587.9759684589134,627.1125499717745
-541.154133082852,599.2886130868519,538.0459090962413
-486.21899878461363,525.0297311747951,754.2070608682488
-489.75930276400277,948.2771810344095,1593.4351256081038
-493.9373966482085,647.5599961459452,847.9061633355903
-487.66491537014076,581.9726065824848,848.1956
-487.6743620230204,581.9722694096679,794.6298
-484.43124433489174,505.7227492344943,839.7109447953055
-518.6878569574035,563.5791205903286,583.0920543074901
-489.55700403395895,910.6238753904724,1352.405803707933
-516.8802350949718,560.486408738229,813.5333702582947
-488.5308649380281,543.2895351295251,944.5187657084267
-503.7520024044675,668.1869459301809,1043.4831972313211
-517.8530522337492,661.7887472523803,721.9300253940528
-445.85961064232606,503.006352923254,1208.2087960527908
-487.675193526346,581.9643663189736,655.8756
-478.7375515613028,500.3745033754003,957.1804271454712
-487.61199875916736,583.1232690055054,938.6348376880344
-252.01341533169443,507.3720298774924,1189.6822519809098
-544.989728215875,699.2057587283683,944.356048298967
-484.20596739784696,533.0705085992554,960.2231407691268
-487.1875678972997,592.3274184795674,1256.1328168565426
-484.4997729610109,621.8004249716362,1006.8796560534388
-486.554165079845,564.7528714618722,525.7442902309974
-521.214348334704,583.9551000123134,844.0808959684207
-488.44670049247065,598.7623293077122,1171.7618643217993
-494.0014635720863,584.5459681779671,537.5744620897021
-483.7969693639848,648.8924977703359,1199.8197794692448
-474.3318757001166,477.4374136742563,491.2000876537052
-506.4940487117633,609.6746220490014,843.9605816203061
-502.37837917547677,581.8475648454332,716.903574133268
-488.03202135197193,558.5300232175007,549.0182001260155
-556.2872318762393,631.1795673523416,660.8407252563818
-487.6620063015853,581.9848461533338,642.912
-483.990141997564,762.092844991467,1227.8867928013958
-487.6707344338158,581.9736305446129,914.8220000000006
-468.262562410172,590.7991639512907,1121.6389893494238
-483.79389298448996,771.3935187888976,1330.0077557074885
-487.47896475799735,602.155819589648,935.3046994581099
-506.42304698309886,538.0346866565478,433.52934164564056
-487.68303045833136,581.9669176814062,1066.39312
-487.6714117680376,581.9581757660578,995.2264
-521.7348053750995,573.6049609280096,1006.8994458430948
-470.4450958163243,636.7499514862488,1591.0355503309336
-549.1870316157278,527.3166173010158,656.4100332299035
-535.6741220226322,533.6249223919094,689.986247682982
-487.662349312051,581.9714424607919,1087.3996000000002
1850.3438226385824,747.9120092295097,-849.4724457920711
-486.516364809027,564.181891808686,568.1515037535138
-516.6461644179735,635.4853166463945,630.8559523119815
-451.8043750315305,564.5383677355185,885.5187373619441
-491.23564666174957,445.6320044627469,852.7734123097096
-484.01004676561615,760.5489239292021,1210.8662248930304
-487.9000447201274,572.6880873249306,1074.1023720446228
-484.06515786155387,531.0355477706235,1031.3007994112925
-502.04238986396376,637.1439998152725,1092.5947349295711
-466.3397327325713,508.68768122431663,790.7019100005671
-535.8675272908063,534.4112214008888,599.9495548852452
-529.6568023584236,587.4835681951039,516.9542437031796
-543.684502935741,696.5641942184794,905.9649795543247
-487.6619728354808,581.9739292992002,1307.983
-489.2595988875296,603.654198665267,728.9664337873371
-487.76322733384995,574.989316030759,638.2461998739718
-462.60783725610054,545.9811880006743,992.931602523371
-487.66391036186315,581.9833434406798,969.7217600000009
-487.44239041219294,572.7982344626253,670.9802564130647
-489.35124375648,582.2807382372343,1052.0360182801342
-486.1123084829758,560.276099879803,1310.3008892797952
-483.18059782027353,556.8507150658293,784.519293331959
-487.6612298782925,581.9692309224407,933.4554
-491.15442954386685,448.7325461968224,816.1787716062292
-487.66838823404123,581.9700949753043,878.9476
-488.44270289813767,495.8250951831301,767.0762972934934
-501.60637087293094,581.957982641529,1024.7750277186408
-531.8306245988483,527.7066077210131,950.1763327645585
-469.7300330516059,581.589394455553,1044.641986372784
-510.5863507104559,726.4348952300825,839.7034434254954
-478.4711694586549,589.2514490420128,890.8113616922611
-501.96738645372716,488.714603408734,928.439286334015
-508.17312404458266,572.3604396331848,849.7250462386828
-486.03879306156114,637.6393102058291,1075.7152529449636
-487.6818078945598,581.9853107462072,1272.386
-488.7007240940811,553.2983021758505,692.3817472242639
-488.845387744218,549.0844479698862,925.0273098662865
-462.08751997607567,475.45195454546456,841.5784188381731
-487.4557280906308,574.9244807585198,687.1072975574033
-485.55979297425574,672.0782756896908,1045.1541370085833
-487.6757008694881,581.9682426897531,1167.7996
-488.48041289653565,621.379602715667,860.79754369367
-487.67676270617767,581.9844543977706,858.1650000000001
-546.3510814536971,585.7933866016323,866.5805925921959
-539.4414652462128,713.0036900905822,1305.5021358306624
-498.4019610101691,591.8026550508544,725.365598081157
885.2850381980188,592.8250066386815,-760.1117593886502
-443.1778154027065,424.8628594411755,1060.2660120313856
-508.23623880608375,533.8101410453603,547.7527967282601
-486.15821796235446,567.7494208102412,896.8048633444648
-499.89766465045045,542.7559894152864,838.6971841301386
-483.2390619634507,694.7624320216539,869.1154942399702
-535.9084816834591,582.5662926346436,856.1418358899273
-487.6622550857471,581.6213745090531,1011.288481997995
-442.6228714393601,422.9004183171521,1082.8247616413864
-486.238253061606,525.780829811924,734.3084601344908
-487.9755178865221,567.4504470893271,873.6372063168615
-502.149293558404,535.5311001892142,1131.7770601932582
-487.9087829355344,558.0144220602153,824.2303783690402
-487.678020237536,581.9739512852536,1016.50626
-477.05511768877795,581.1313652897147,1165.8460431278022
-279.1433363946562,676.2532388498714,2168.343052491022
-488.9510340676293,590.9128600259164,1147.7329823007133
-469.05033193953204,582.5587120870692,965.1617717238345
-487.6621177766581,581.9765681575855,1067.9788000000008
-542.9512569172612,600.6190065511267,551.7251349962064
847.8555588685522,605.356912236881,-773.1599128630714
-476.41167688042515,557.4545824797237,964.6243203830354
-498.75480787513743,734.233791399982,1814.7941361934936
-508.85702248138386,645.9707331856598,756.15850270027
-554.735251502831,594.6244222741966,290.6059161000347
-485.1568838489143,584.8296737045453,1261.3616704501464
-493.9705855212444,580.0237521505742,732.8118495856813
-488.2575178772038,591.1751411062623,1098.3047164239188
-477.46039952746423,591.3920339479841,1264.0041753867595
-521.5750751246064,561.8710781009561,707.9405934887147
-487.6820581312786,581.974002362653,840.4880000000011
-469.8924285899657,638.4886764926205,1665.3304276903248
-500.4103791965017,647.0503258694363,971.1835790152672
-487.66778362919945,581.9660306784754,713.37
-488.9041295141101,547.0039484363583,1031.8205971189723
-554.0684428417155,522.9692205261501,768.3869327397103
-516.9911014436966,589.1358943011419,825.0932622241004
-487.68689428119615,581.9658065151671,1008.1068
-489.33251279668,604.8234351292218,809.2361443318766
-523.061309474801,582.5432258536574,892.4374998173779
-485.9366389474476,617.80046616798,1102.2861286908208
-475.951302882896,581.3845333583216,816.5838420068311
-488.925390295444,590.8172767215565,1128.426777202012
