X,Y,Z
-484.3474726079926,580.0476068814132,1071.62788493543
-502.1251170505125,608.6572564256296,1104.1088649000944
-530.8110155717627,628.6622047243361,624.9094232054622
-540.1004201881192,586.8552940933449,626.8701490844121
-547.9662032705128,598.1734938436746,537.7308121355153
-493.00331699310686,523.87114272052,754.1647424012658
-496.54556202842105,947.3258723462889,1593.577362799924
-500.7265016270817,646.4766246305448,847.9299480682757
-494.4501407349003,580.8488049089483,848.1956
-494.45955646435823,580.8484658974055,794.6298
-491.2146523632932,504.5552320934664,839.660964144755
-525.4908558172704,562.4447686311516,582.8959076116028
-496.3432431134843,909.6725697477771,1352.5480404413522
-523.6804350544794,559.3515974057763,813.3738375551686
-495.3165423295586,542.1446071216405,944.4833002138223
-510.5456709671712,667.1086272966152,1043.468315080229
-524.6561839600231,660.7121856367539,721.8400291495277
-452.6220641478144,501.83953989890426,1208.3142893654074
-494.4604084212017,580.8405670974116,655.8756
-485.517902456834,499.2060511937991,957.1532753164063
-494.3972332177773,582.0001218090907,938.6357215736407
-258.6145088857661,506.18993293114977,1190.2370463868288
-551.8032534413101,698.1398663154549,944.2315609056092
-490.98925487626684,531.9198942516709,960.199598666492
-493.9725819607738,591.2086139004269,1256.1397385223008
-491.28318304994946,620.6994312155434,1006.9244419002964
-493.338542160094,563.6162576478555,525.7326826458662
-528.0170795221061,582.8323429757917,843.9531316247846
-495.23231241740814,597.6470011835138,1171.7710400767924
-500.79125826313884,583.4240239397568,537.5433719469231
-490.5801966247618,647.8034896726122,1199.8720258926433
-481.107179790695,476.2355468781175,491.1661236373413
-513.2898913999466,608.5664091391453,843.8968257267948
-509.1725141774218,580.7236923204364,716.8355365629071
-494.81748010335787,557.3893944796137,548.9906006863125
-563.1058741070947,630.0797315812517,660.566369518308
-494.44724264679735,580.8610417759198,642.912
-490.77346121485493,761.0633226889979,1227.9606994114029
-494.45596859307966,580.849831260042,914.8220000000006
-475.0371027666515,589.680238034257,1121.708970916231
-490.5772096673127,770.3639917682224,1330.0816626117235
-494.264024153038,601.0436971394345,935.3171693684351
-513.2203631233153,536.8824670295328,433.3339383525674
-494.46824983570195,580.843121111298,1066.39312
-494.4566458132408,580.8343799590182,995.2264
-528.5358597932604,572.4772802931266,1006.7533938557688
-477.2223381028866,635.6514155354262,1591.1540992575085
-556.0005724908829,526.1676435769483,656.0967174660738
-542.4840095287318,532.4762330995579,689.7668722231326
-494.4475932853493,580.8476411968061,1087.3996000000002
1850.3423739045284,747.2696347146093,-850.7187684632154
-493.30073690706763,563.0452788181999,568.1398961767213
-523.44950345508,634.394930469171,630.7570211542669
-458.56476872222856,563.4025059058024,885.6890987800381
-498.0227464095201,444.4352708220559,852.6695459258194
-490.79337507986907,759.5193963414906,1210.9401318484163
-494.68536312289916,571.559434250019,1074.0960261181194
-490.8484401579103,529.8849343031552,1031.2772573266834
-508.8349588210531,636.0484470147494,1092.5768208935608
-473.111116862284,507.51651646757034,790.7366387213804
-542.6768670349259,533.263661885387,599.662757124783
-536.465811266788,586.3628993710876,516.7118443949296
-550.4980683679864,695.498294289485,905.8404915174847
-494.44724155268113,580.8501300472914,1307.983
-496.0458528106483,602.5446191563905,728.9754534117336
-494.5484999153423,573.8607163932281,638.2401560298117
-469.3783319527288,544.8362675578079,992.993994250872
-494.449138525953,580.8595337652196,969.7217600000009
-494.22746083042466,571.6682619373184,670.9720518187665
-496.1373901080201,581.1571029959387,1052.0313138386168
-492.8968279969647,559.142258913213,1310.29246990354
-489.96299059164926,555.7111459699399,784.5219636575
-494.4464845490734,580.8454302438143,933.4554
-497.9415247297957,447.5358128228475,816.0749052515184
-494.45361290242727,580.846298410458,878.9476
-495.22834755185386,494.6504802709203,767.0101737245446
-508.39875658289884,580.8341830733334,1024.7216954332912
-538.6351582205623,526.5591246627839,949.9566307966695
-476.50493885831247,580.4653717693698,1044.7094811014474
-517.3856088521793,725.399389367923,839.7138724137152
-485.25073394294577,588.1320794099231,890.8520257255158
-508.75957074782036,487.54513417288956,928.2998942796482
-514.9691594877213,571.2315639492281,849.6080443872683
-492.82305847059934,636.5458921264544,1075.7498698395027
-494.4670010429818,580.8615078815787,1272.386
-495.4865855039593,552.1562557217085,692.3385817498222
-495.631240825212,547.9423461845065,924.999169876203
-468.8567676937829,474.2617323096988,841.6099151296075
-494.24079276988437,573.7959915650374,687.1025726854366
-492.34372457492736,671.0070280409302,1045.2397508916504
-494.4609298393261,580.8444491101644,1167.7996
-495.26615468950286,620.2799322774101,860.8230378907075
-494.4619968348643,580.8606452531451,858.1650000000001
-553.1628001211793,584.6713266710336,866.3493300967406
-546.248232459518,711.9342989985363,1305.3943984833763
-505.19385867634037,590.684983991697,725.3229137175294
885.2731116894265,591.7547882506021,-761.1161946108568
-449.93758151920474,423.64917107075166,1060.340579649135
-515.0335734466278,532.6579183676733,547.5573929082536
-492.9425519525407,566.6173419831212,896.8001466972045
-506.68960850038866,541.6104930106967,838.61502256126
-490.0214514955878,693.7116962120874,869.2036273598667
-542.7164738830629,581.4427750833133,855.9379674351337
-494.44745648491244,580.4973889770185,1011.2882463025508
-449.38263802634174,421.6867298077443,1082.8993292587875
-493.0225360977463,524.6222461268165,734.2661418345275
-494.7609276891603,566.3181797902837,873.623058418193
-508.9412474294111,534.3856021156871,1131.694898503819
-494.6941033024759,556.8763935190066,824.2042594344084
-494.46322414725773,580.8501496235724,1016.50626
-483.83482942174305,580.0071410310865,1165.8760269644458
-285.83334688742525,675.1724965774113,2168.714852892489
-495.73691709231935,589.7935826807911,1147.73378521208
-475.8244001493754,581.4352674941136,965.2256436350311
-494.44733721560806,580.8527601642202,1067.9788000000008
-549.7645791973052,599.504684938563,551.4256904802359
847.8444108720196,604.3517732012208,-774.2318370144549
-483.1904390678867,556.3166748621452,964.6495099949107
-505.5445345114422,733.1728011626067,1814.8906014989013
-515.6551115535035,644.8858192734406,756.1126752867418
-561.5539497791731,593.5069309505657,290.1636570158118
-491.9408173778734,583.707262527957,1261.3721724554166
-500.75972216472405,578.8987514856367,732.7728109088748
-495.04302481641867,590.0561494365231,1098.3082359856905
-484.24052985496246,590.2729210513821,1264.0460985401096
-528.3781316033344,560.7367174011667,707.7444451438512
-494.46726652588586,580.8502051601338,840.4880000000011
-476.66970304391316,637.3901369889306,1665.4489771208703
-507.2026533020503,645.9625835071766,971.1760205468603
-494.4529887318877,580.8422290767608,713.37
-495.6900393571891,545.8618335033566,1031.7924568202566
-560.8820011373869,521.8202450440721,768.0736162197254
