X,Y,Z
-484.5737484799779,579.2216221435201,1071.628590330239
-502.35899345591497,607.8435147868383,1104.12176001584
-531.0628790646342,627.8645080869139,624.9333635904585
-540.3567218262901,586.0330199065228,626.865452902906
-548.2292344037767,597.3583387248877,537.731440627143
-493.23319963410677,523.0173037332653,754.1288296405871
-496.7769708309811,946.639726189577,1593.6892111551472
-500.9603265662663,645.6846214149077,847.9691327383098
-494.68074755085945,580.0231564952587,848.1956
-494.69016228971077,580.0228157663141,794.6298
-491.44376709180233,503.694298130718,839.6159759195351
-525.7391860073881,561.6086115195906,582.8774596510196
-496.5746512506803,908.9864256425283,1352.6598884621144
-523.9252500529383,558.515501864449,813.3540407533123
-495.5475307107713,541.3016753849201,944.4600605211754
-510.783558364529,666.3220476153945,1043.5005681794207
-524.9036286239482,659.9310522025407,721.880573137336
-452.8367260840005,500.9837828202104,1208.2803246973526
-494.6910149406083,580.0149197647172,655.8756
-485.744700118551,498.34559335782774,957.100849533662
-494.6278207444834,581.1750025863408,938.6362538407575
-258.75392851328024,505.335413704287,1190.2069788916501
-552.061934908942,697.3716423801951,944.2809149195205
-491.2183324607363,531.072798773313,960.1690760544268
-494.20300145305464,590.387014198784,1256.1437634864462
-491.5123372927301,619.8919938063434,1006.9470847279093
-493.5684698075004,562.7802605832726,525.7190362920983
-528.2640265481791,582.0076662938008,843.9493835444731
-495.46323691993575,596.8282490776662,1171.7802791948975
-501.0257022964656,582.5999349029778,537.5438663809913
-490.8091995575187,647.0056292209279,1199.900909889222
-481.3303396360707,475.35150306678224,491.07909056515723
-513.5298298247676,607.7544869461732,843.9066168008723
-509.41090759942654,579.8979812561638,716.8330818346915
-495.04829080324316,556.5500132410305,548.9718878545696
-563.3750609106924,629.2817539441969,660.5792158093575
-494.6778498371509,580.0353904835872,642.912
-491.002523742834,760.3131022495343,1228.008319413709
-494.6865759390221,580.0241830779573,914.8220000000006
-475.2595533393842,588.85830713421,1121.7147504359702
-490.80627168898536,769.6137713769288,1330.1292826103215
-494.49452974056567,600.2275144294817,935.3257940602356
-513.4624817436586,536.0298427380862,433.28039717868495
-494.6988567331655,580.0174737271972,1066.39312
-494.68725262973703,580.0087359994911,995.2264
-528.7814092275898,571.6479602632241,1006.7434717073324
-477.44696615826115,634.8447615868088,1591.1852494884245
-556.2634241880785,525.3133434848415,656.053790322275
-542.7395081194236,531.6255217290516,689.7334683716398
-494.67820067164394,580.0219925458482,1087.3996000000002
1850.3469405073993,746.4606721189621,-851.5098452378807
-493.5306643842173,562.2092823669443,568.1262498329634
-523.6970650728144,633.6005902721008,630.7845008957655
-458.7783922470221,562.5686021932383,885.6829246940667
-498.25493494664806,443.54896063950906,852.6021040336825
-491.0224375931157,758.7691747182992,1210.9877519253614
-494.91606139939677,570.7298395174494,1074.0919205625914
-491.0775175674944,529.0378394719914,1031.2467347379384
-509.0718332551255,635.2468718283931,1092.6001949890606
-473.33169802501607,506.656450180309,790.6797025662232
-542.9339638266365,532.4118866496439,599.6240415010861
-536.7221110061259,585.5406304041722,516.7071482531653
-550.756751208889,694.7300657492127,905.889845832544
-494.67784949530414,580.0244823919487,1307.983
-496.2773060061868,601.7305942064746,728.9879009547182
-494.77915443868505,573.0311682920171,638.2360082921138
-469.59793199740534,543.9948255391483,992.9788243739233
-494.679745669574,580.0338785295953,969.7217600000009
-494.4579391271968,570.8376032048236,670.9649794973616
-496.3687296078824,580.3315973168906,1052.0313172329852
-493.12685109408494,558.3084964084574,1310.2818263459244
-490.19135722913575,554.8729818578454,784.5064001420405
-494.67709250802636,580.0197796722133,933.4554
-498.173713046438,446.64950320628515,816.0074634025918
-494.6842201044542,580.0206503727762,878.9476
-495.4593220005181,493.7831569281848,766.9637174513897
-508.63548334987104,580.0085341375616,1024.7198346848052
-538.8850603502792,525.7097620513209,949.9188126178171
